litter_id,litter_id_link,whelp_date,litter_registration,country_of_birth,sire_name,dam_name,breeders,birth_year
17612,Litter_Detail?LitterID=17612,"Dec 25, 2008",,USA,SANDUSKY SAY CHEESE U CARMAQUE,CARMAQUE STEPPING IN THE RAIN,CALVELAGE (OH) & SCHAUBLIN (OH),2008
43255,Litter_Detail?LitterID=43255,"Dec 25, 2008",WS290924,USA,SAMPSON BOY,RETKOZ-SZEPE HELEN,UNKNOWN (),2008
27286,Litter_Detail?LitterID=27286,"Dec 25, 2008",,Poland,BARANCOURT VAN DE WEYENBERG,CYTRA BERNENSKIE RANCZO,JANISZEWSCY,2008
25800,Litter_Detail?LitterID=25800,"Dec 24, 2008",,France,TANDEM DES HAUTES VERNADES,AQUARELLE DE L'ABRI DES FLOTS,ROSSET (),2008
36971,Litter_Detail?LitterID=36971,"Dec 24, 2008",,USA,SANDUSKY SAY CHEESE U CARMAQUE,CARMA QUE'S STORM SPOTTER,CALVELAGE (OH) & SCHAUBLIN (OH),2008
36368,Litter_Detail?LitterID=36368,"Dec 24, 2008",SQ111804UY,Canada,RALPH DE LA HUT,ZOE DE LAFADI DE LAHUT,ARCHAMBAULT,2008
21631,Litter_Detail?LitterID=21631,"Dec 24, 2008",,France,BALOU DES VERTES PRAIRIES DU PAJOT,BELLA DES VERTES PRAIRIES DU PAJOT,GODIN (),2008
19307,Litter_Detail?LitterID=19307,"Dec 24, 2008",WS287904,USA,KEILISSA'S IN WHITE SATIN ARMOR,BROOKHILLS HEAVEN SENT,THORNTON (IL),2008
18515,Litter_Detail?LitterID=18515,"Dec 24, 2008",WS291476,USA,ALPENSPIRIT BELIEVES IN MAGIC,TALLPINES SABOTAGE,BURLILE (TN) & BURLILE (TN) & HITCHCOCK (SC),2008
23951,Litter_Detail?LitterID=23951,"Dec 23, 2008",091902,Norway,INDIAN HILLS BLIZZARD OF OZ,A-MODIWA ZONDANI,JENSEN,2008
16822,Litter_Detail?LitterID=16822,"Dec 23, 2008",WS287682,USA,PPC PANDA,PPC ANNABELLE,MITCHELL,2008
36439,Litter_Detail?LitterID=36439,"Dec 23, 2008",TA154871UY,Canada,GOLDENBREEZ MOUNT HAGGIS BRUTE,SANDYLANE BEAR,DOEHN (ON) & DOEHN,2008
35566,Litter_Detail?LitterID=35566,"Dec 23, 2008",WS289364,USA,JABERWOCK'S HUBBA TUBBA BUTTER,LIBERTY MISS BEHAVIN,STACY,2008
31952,Litter_Detail?LitterID=31952,"Dec 23, 2008",,Canada,MEDVES-HEGYI FREDDY,TARKANNA'S WESTWARD BOUND,KILROY (BC),2008
37156,Litter_Detail?LitterID=37156,"Dec 23, 2008",WS290407,USA,MOUNTAIN ROAD BERNERS BAILEY,MOUNTAIN ROAD BERNERS SOPHIE,UNKNOWN (),2008
45799,Litter_Detail?LitterID=45799,"Dec 23, 2008",,Ukraine,SENNENHUND ROSSII SLAVUTICH,ULRIKA,TUMASYANTS,2008
36298,Litter_Detail?LitterID=36298,"Dec 22, 2008",SU142325UY,Canada,ROSCO NIAGARA,OURSNOIR SULTANE,GIRARDIN,2008
30445,Litter_Detail?LitterID=30445,"Dec 22, 2008",,Belgium,BATCH SANTY BAZALTIN,EMILIA VAN PASAGNAN,UNKNOWN (),2008
17434,Litter_Detail?LitterID=17434,"Dec 22, 2008",WS06882203,USA,TI'S MAJOR MAGLOD,TJ'S VON HOLLY,IHRIG (MO),2008
43435,Litter_Detail?LitterID=43435,"Dec 21, 2008",,USA,SUNSET VALLEY ROGER,HAWK MOUNTAIN TOBLER,DONOHUE,2008
50268,Litter_Detail?LitterID=50268,"Dec 21, 2008",,Netherlands,SJEFKE V KURFABARG,COMTESSE AYLA VD BUUT VRIJ HOEVE,MEGENS,2008
31666,Litter_Detail?LitterID=31666,"Dec 20, 2008",,Italy,BASCO VD HAUSMATT,MONTEVENTO'S WINDBORN,DE PRETTO,2008
23528,Litter_Detail?LitterID=23528,"Dec 20, 2008",090594,Norway,INDIAN HILLS BLIZZARD OF OZ,ROABAMSENS CINDY,JACOBSEN,2008
24875,Litter_Detail?LitterID=24875,"Dec 19, 2008",,France,ARTHUR DU DOMAINE DU ROI RICHARD,A LOVE YOU DE LA CLAIRÈRE AUX CERFS,PAYS (),2008
16825,Litter_Detail?LitterID=16825,"Dec 19, 2008",WS288609,USA,BUDDY RAE HEUVELHORST,RAE OF HOPE HEUVELHORST,HEUVELHORST,2008
16901,Litter_Detail?LitterID=16901,"Dec 19, 2008",RQ044042UY,Canada,VILLAIRNS CALLAWAY,MARCHWOOD CLIODHNA,O'GORMAN,2008
17116,Litter_Detail?LitterID=17116,"Dec 19, 2008",WS286114,USA,ANASTASIA IN THE LIMELIGHT,ALPENSPIRIT BRITISH TREASURES,ELLIS (WV),2008
43209,Litter_Detail?LitterID=43209,"Dec 19, 2008",,Russia,USTUS VON DER GROSSEN GUSEN,SENNENHUND ROSSII TEFFI,,2008
30072,Litter_Detail?LitterID=30072,"Dec 19, 2008",,United Kingdom,BARONBERN STORMBREAKER VIA LINTOCK,LINTOCK QUEST,HAMMOND  (),2008
26007,Litter_Detail?LitterID=26007,"Dec 19, 2008",,France,CYCLONE DU MOULIN DE CHAUVRIE,ATHENA DE LA TERRE PROMISE,VINCENT (),2008
27145,Litter_Detail?LitterID=27145,"Dec 19, 2008",,USA,NOT IN BERNER-GARDE DATABASE,NOT IN BERNER-GARDE DATABASE,HENKE (IL),2008
27644,Litter_Detail?LitterID=27644,"Dec 19, 2008",,Germany,HANNIBAL V BANKENHOF,ELIES VON DER SONNENSEITE,SCHNEIDER (),2008
27087,Litter_Detail?LitterID=27087,"Dec 18, 2008",WS289154,USA,NEVERDONE'S RAISING CAINE,LIESEL OF NINEVEHBMD.COM,MAY,2008
37657,Litter_Detail?LitterID=37657,"Dec 18, 2008",,USA,ROB ROY FROM BALIHARA RANCH,SHOTZIE,STOLTZFUS,2008
36421,Litter_Detail?LitterID=36421,"Dec 18, 2008",RU055474UY,Canada,HAUTBOIS KOOTENAY,NOUBA RUBIS YASMINE,ALLAIRE (QC) & VEILLEUX,2008
36874,Litter_Detail?LitterID=36874,"Dec 18, 2008",,Russia,DIAMOND CREEK AV MILKCREEK,MONA,PETUKHOVA (),2008
53166,Litter_Detail?LitterID=53166,"Dec 18, 2008",,USA,LAWSON'S KOJAK,CENTA SPOD HRADZE,SNELL (MO),2008
17943,Litter_Detail?LitterID=17943,"Dec 18, 2008",WS303567,USA,BAUERNHOFS VOLMAR,KEILISSA'S FULL SPEED AHEAD,RUCHAK (NJ),2008
24792,Litter_Detail?LitterID=24792,"Dec 18, 2008",,France,DIABLO VAN 'T PACHTHOF,BELLONE DU HARAS DE LA VERGNE,BONNENFANT (),2008
46510,Litter_Detail?LitterID=46510,"Dec 17, 2008",,Netherlands,QAEY FROM THE HAPPY DOG'S FARM,SAM,UNKNOWN (),2008
34479,Litter_Detail?LitterID=34479,"Dec 17, 2008",WS290720,USA,STARDUST TEXV LOWEHZEHN,CHIQUES VALLEY LISA,BEILER (PA),2008
30042,Litter_Detail?LitterID=30042,"Dec 17, 2008",,United Kingdom,COTESBACH SUNNY SUNDAY,STAR WITH STRIPE,COWELL,2008
38238,Litter_Detail?LitterID=38238,"Dec 16, 2008",229085,Denmark,KNUCKLEHEAD AV LEE ARMAND,BERNERHØJEN'S KATHARINA DEN STORE,LINDEGAARD,2008
48036,Litter_Detail?LitterID=48036,"Dec 16, 2008",,Netherlands,EL-VIGO V 'T ERVE MÖLLINK,MUTS,UNKNOWN (),2008
24322,Litter_Detail?LitterID=24322,"Dec 16, 2008",SG084668UY,Canada,BLOEMCO'S OLAF V BEARCREEK,BLOEMCO'S KATJA MARCASSIE,BLOEMERT (AB),2008
23699,Litter_Detail?LitterID=23699,"Dec 16, 2008",,Norway,RICCARRON OSCAR DELARENTA,TAPRE TRULTEMOR AV HISELFOSS,SOLBERG,2008
18145,Litter_Detail?LitterID=18145,"Dec 16, 2008",,USA,MARTELL FROM BALIHARA RANCH,IMAPUP'S JEHOVA JIREH LIV N ME,DEITRICH () & ST. LOIS (),2008
19750,Litter_Detail?LitterID=19750,"Dec 16, 2008",,Belgium,BATCH SANTY BAZALTIN,BERNICE VAN 'T BEERTJES HOF,DE DECKER - VAN DE VELDE,2008
20340,Litter_Detail?LitterID=20340,"Dec 16, 2008",WS287852,USA,NOT IN BERNER-GARDE DATABASE,NOT IN BERNER-GARDE DATABASE,UNKNOWN (),2008
17122,Litter_Detail?LitterID=17122,"Dec 16, 2008",WS284818,USA,CHIGGER VAN DE TALKER,ZANZEBERN PANNAZ,DUGGER (AZ),2008
17150,Litter_Detail?LitterID=17150,"Dec 16, 2008",PG931673UY,Canada,LABERNESE LIVIN LAVIDA LOCA,CHASSERON'S OUTRAGEOUS TRUDY,ROBERTSON (ON) & ROBERTSON (ON),2008
20184,Litter_Detail?LitterID=20184,"Dec 15, 2008",,Japan,CANIS MAJOR JP'S CONEY,SUPER FOOT SANTA ROSA RITA,UCHIDA (),2008
18244,Litter_Detail?LitterID=18244,"Dec 15, 2008",PU975111UY,Canada,GOLDENBREEZ MOUNT HAGGIS BRUTE,OBLIX,BROUWER (ON),2008
18396,Litter_Detail?LitterID=18396,"Dec 15, 2008",WS290124,USA,AVATARS TRY TRY AGAIN,MAINE'S MOONLIGHT OBSESSION,KESNER (NY),2008
22926,Litter_Detail?LitterID=22926,"Dec 15, 2008",,Ireland,KINELARTY MIDNIGHT STAR GAZE,KINELARTY SPECIAL EDITION,MURPHY,2008
42838,Litter_Detail?LitterID=42838,"Dec 15, 2008",,,NOT IN BERNER-GARDE DATABASE,NOT IN BERNER-GARDE DATABASE,,2008
31045,Litter_Detail?LitterID=31045,"Dec 14, 2008",,United Kingdom,MAURIAC FROM BALIHARA RANCH AT CLANQUAICH,NORALU DANCING SHADOW,MCCALLUM,2008
29833,Litter_Detail?LitterID=29833,"Dec 14, 2008",WS285081,USA,NAKIA ALWAYS FAITHFUL,SOPHIA OF MOUNTAIN GROVE MO,SCHAKEL (IN),2008
27515,Litter_Detail?LitterID=27515,"Dec 14, 2008",,Germany,LASKO V ZWISLENBACH,HEIDI VOM BANKENHOF,HUG,2008
24872,Litter_Detail?LitterID=24872,"Dec 14, 2008",,France,CHIPS DES VERTES PRAIRIES DU PAJOT,BELLA DES VERTES PRAIRIES DU PAJOT,GODIN (),2008
22027,Litter_Detail?LitterID=22027,"Dec 14, 2008",,,NOT IN BERNER-GARDE DATABASE,NOT IN BERNER-GARDE DATABASE,UNKNOWN (),2008
22758,Litter_Detail?LitterID=22758,"Dec 14, 2008",RE007413UY,Canada,AVATARS TRY TRY AGAIN,LABERNESE PUFFIN STUFF,GROVES (ON),2008
16819,Litter_Detail?LitterID=16819,"Dec 14, 2008",WS288347,USA,SHELDON CREEK KODA BEAR,INES Z IPELSKEJ KOTLINY,GIORDANO,2008
16728,Litter_Detail?LitterID=16728,"Dec 13, 2008",WS285534,USA,BROWNS JACKSON VON ZITAN,PASSION LYNN STAHL,STAHL,2008
19816,Litter_Detail?LitterID=19816,"Dec 13, 2008",NQ891606UY,Canada,YUPP V COLMBERG WÄLDCHEN,DOLLY D'IMIER,RACINE (QC),2008
36442,Litter_Detail?LitterID=36442,"Dec 13, 2008",NG934905UY,Canada,GOLDENBREEZ MOUNT HAGGIS BRUTE,GOLDENBREEZ MOUNT CHARLOTTE MU,BOESTERD,2008
36380,Litter_Detail?LitterID=36380,"Dec 13, 2008",RS037213UY,Canada,OBERNOIS MIRADOR TAO,OBERNOIS RAVISSANTE BELLA,BEAUDRY (QC),2008
36342,Litter_Detail?LitterID=36342,"Dec 12, 2008",PS975621UY,Canada,VYSTAINE DE LA TRUFFE EN QUERCY,OURSDESNEIGE PHINEDESTINE,LEDUC,2008
35011,Litter_Detail?LitterID=35011,"Dec 12, 2008",,Australia,MONTREAUX MITYCROWDPLESA,ZANZEBERN FLEUR DE ZELL,MITCHELL,2008
38865,Litter_Detail?LitterID=38865,"Dec 12, 2008",WS302713,USA,ASHLEE'S CLYDE DALE JAY,ASHLEE'S GABREELLA JAY,NOLAND,2008
18308,Litter_Detail?LitterID=18308,"Dec 12, 2008",WS288036,USA,SO-N-SO BLOEMCO BLIZZARD OF OZ,DALTON'S HOLLY HOLIDAY,EHRICH (SD),2008
18262,Litter_Detail?LitterID=18262,"Dec 12, 2008",,Sweden,KRONBLOMMAS ENRICO,LILLTÄKTS DOLCE-VITA,HEMSTRÖM,2008
18444,Litter_Detail?LitterID=18444,"Dec 12, 2008",1089705UY,Canada,BRIGHTWATER WHERE THE HEART IS,BRIGHTWATER'S RAIN DANCER,MELLALIEU,2008
19050,Litter_Detail?LitterID=19050,"Dec 31, 2009",WS329931,USA,GUSTAVE VAN DE KLAVERHOEVE,CRIMSON HARVEST'S POCASSET CRANBERRY,MORRILL (MA),2009
19260,Litter_Detail?LitterID=19260,"Dec 31, 2009",WS332348,USA,ROJO'S MIRACLE JOSEPH,LUCY OF NARNIA,HOFFMAN (NE),2009
19971,Litter_Detail?LitterID=19971,"Dec 31, 2009",,United Kingdom,FAIRYNIGHT VAN'T BEERTJES HOF AT GLANZBERG,GLANZBERG URSI AT SENBREEZE,ZABLOTZKY,2009
23899,Litter_Detail?LitterID=23899,"Dec 31, 2009",WS341159,USA,ADESA'S PUSHING THE LIMIT,A1A CELESTIAL LILY,TALLEY (FL),2009
30112,Litter_Detail?LitterID=30112,"Dec 30, 2009",PY982806WY,Canada,ZANZEBERN ZOO YORK,DU KALINOUR MEGANE ENJOY ME,DESCHAMBAULT (QC),2009
36544,Litter_Detail?LitterID=36544,"Dec 30, 2009",UG290897WY,Canada,CHARLI LEGEND OF A DREAM,CHANEL EVA DE LA BERNOISE,GIRARD (QC),2009
42337,Litter_Detail?LitterID=42337,"Dec 30, 2009",WS328482,USA,WILLIAMS RUN BARNEY,WILLIAMS RUN QUEENIE,MCGRAW,2009
42765,Litter_Detail?LitterID=42765,"Dec 29, 2009",WS326680,USA,NOT IN BERNER-GARDE DATABASE,NOT IN BERNER-GARDE DATABASE,,2009
36691,Litter_Detail?LitterID=36691,"Dec 29, 2009",TW290254WY,Canada,TOMME,LOLITA STELLA DE LA BERNOISE,GIRARD (QC),2009
28688,Litter_Detail?LitterID=28688,"Dec 29, 2009",,Germany,Q-BRUNO VON MULLERS GRUND,ANNABEL VOM ALTEN POSTHÖRNCHEN,SCHRAVEN (),2009
24233,Litter_Detail?LitterID=24233,"Dec 29, 2009",1105001WY,Canada,BH FOOSE OSTERMEIER,GRIZZLY-SCANIA V WISGRABEN,RAPOLD (BC) & RAPOLD,2009
26109,Litter_Detail?LitterID=26109,"Dec 29, 2009",,France,CHOPIN DE L' HAMIAU DU MONT,AIKA DU MOULIN DE VALMY,CHENOT (),2009
23030,Litter_Detail?LitterID=23030,"Dec 29, 2009",,Poland,B-AZTEK MOCNY AKORD,DEBORA BERNENSKIE RANCZO,MLICKA (),2009
23124,Litter_Detail?LitterID=23124,"Dec 28, 2009",,Belgium,UPBEATBOY DELLA TORRE D'OVARDA,DANA VAN 'T SAMAIKA NEST,VAN HERCK (),2009
22564,Litter_Detail?LitterID=22564,"Dec 28, 2009",,USA,MAINE'S POPEYE STRONG TO THE FINISH,HAPI MTN BIG O'S PERFECT TEN,GAINES (ID) & GAINES (ID),2009
28309,Litter_Detail?LitterID=28309,"Dec 28, 2009",,Italy,THAI KOON'S HADDOCK,EVENING MIST,BRUNI (),2009
30925,Litter_Detail?LitterID=30925,"Dec 28, 2009",,USA,FALL MIST BOOKER,J N A'S RUSIE,UNKNOWN (),2009
31701,Litter_Detail?LitterID=31701,"Dec 28, 2009",,USA,CARUSO VON DER WALLHECKE,MERCEDES VON KORTENHOF,BURCHHARDT (MA),2009
41339,Litter_Detail?LitterID=41339,"Dec 28, 2009",,Germany,GRAND QUÉZAC DE MARAIS DE CHAMPAGNE,CLAIRE VOM HANKENÜLL,HARDIEK-KLINGER,2009
46404,Litter_Detail?LitterID=46404,"Dec 28, 2009",,Netherlands,MAX V.'T RIJKENSPARK,WYNDHAM GAJA V.'T RIJKENSPARK,ZURHAAR,2009
37635,Litter_Detail?LitterID=37635,"Dec 27, 2009",WS404659,USA,ARUNDEL WORTH THE WAIT V MONCHSBERG,MONCHSBERGS ISN'T SHE LOVELY,CUMMINGS (VA),2009
35881,Litter_Detail?LitterID=35881,"Dec 27, 2009",,USA,ZOLDHAZI EDE,HOPE OF THE PLANTATION,LANGWORTHY (),2009
22391,Litter_Detail?LitterID=22391,"Dec 27, 2009",,USA,ZOLDHAZI EDE,BENS LITTLE PRINCESS,JORDAN & ROBERTS (GA),2009
25840,Litter_Detail?LitterID=25840,"Dec 27, 2009",,France,DAC O DAC DU ROYAUME DES REVES,VRAIMENT CHIC LA VALLÉE DE L'ENCHANTEUR,LE BIGOT,2009
25913,Litter_Detail?LitterID=25913,"Dec 27, 2009",UW255550WY,Canada,SCHMUCKI LINGO,LENTREROCHE A NOISETTE LESTAR,DESCHENES,2009
26618,Litter_Detail?LitterID=26618,"Dec 27, 2009",,Norway,CAFRIDAS KINETIC KENTUCKY KING,CAFRIDAS GALACTIC GITTE GISELLE,LØKEN,2009
19545,Litter_Detail?LitterID=19545,"Dec 27, 2009",,Netherlands,OLA ODELSGUTT AV HISELFOSS,BELLEZZA LE CHIEN DE MONTAGNE,VAN ZETTEN VAN DER ZANDE () & ZETTEN (),2009
19667,Litter_Detail?LitterID=19667,"Dec 26, 2009",WS328473,USA,OLEKAS KENTUCKY SKY,ZURICH SPIRIT IN THE NITE V BEDRO,BEDROSIAN,2009
19243,Litter_Detail?LitterID=19243,"Dec 26, 2009",WS326184,USA,SWISSRIDGE VERUSCHKA'S DEACON,SCHWARTEN'S LADY LEXI,SCHWARTEN (MN),2009
20753,Litter_Detail?LitterID=20753,"Dec 26, 2009",WS328940,USA,HALLMARK VAN'T STOKERYBOS,GENEVA VAN 'T STOKERYBOS,BREEDIN,2009
29822,Litter_Detail?LitterID=29822,"Dec 26, 2009",,United Kingdom,BRYONYGEM JACOBS BOY,DARNELL DOLL,MCLOUGHLIN (),2009
31612,Litter_Detail?LitterID=31612,"Dec 25, 2009",,Italy,SCHUBERT,NEVADA DEL SACRO FIUME,GIANNI (),2009
30270,Litter_Detail?LitterID=30270,"Dec 25, 2009",,United Kingdom,KENZIEBERN GREATEST FLAME,BERNTIDE SILVER LADY,CURRAN (),2009
45095,Litter_Detail?LitterID=45095,"Dec 25, 2009",,,NOT IN BERNER-GARDE DATABASE,NOT IN BERNER-GARDE DATABASE,UNKNOWN (),2009
55026,Litter_Detail?LitterID=55026,"Dec 25, 2009",,Switzerland,BANDO VON DER HAUSMATT,LANA-LISA V AEMMITAU,,2009
20538,Litter_Detail?LitterID=20538,"Dec 25, 2009",WS328490,USA,YADIGAR AV MILKCREEK,SANTERA MERRY MACY,UNKNOWN (),2009
20609,Litter_Detail?LitterID=20609,"Dec 25, 2009",,USA,GUS,AUGGIE,PETERS (OH),2009
20606,Litter_Detail?LitterID=20606,"Dec 24, 2009",,United Kingdom,EBNET'S MOJO,DOREMIS ZAROHBSKA BELHOF,KELLY,2009
19838,Litter_Detail?LitterID=19838,"Dec 24, 2009",,USA,HEMINGWAYH VAN 'T PACHTHOF,KATIE LOU VALENTINE,SORRELL (CO),2009
18349,Litter_Detail?LitterID=18349,"Dec 24, 2009",,USA,TENNESCOTT JEFFERSON NOTCH,LARA LYDIA V LINDENHOF,BOOTES (VA) & YODER,2009
43068,Litter_Detail?LitterID=43068,"Dec 24, 2009",,Finland,FUNATIC TAITTINGER,BERNISSIMO BARANCARINA,,2009
30551,Litter_Detail?LitterID=30551,"Dec 24, 2009",235102,Denmark,BARANCOURT VAN DE WEYENBERG,BERNARIO WIONA,JØRGENSEN,2009
27760,Litter_Detail?LitterID=27760,"Dec 24, 2009",,France,TUGDUAL DE LA VALLEE DE L'ENCHANTEUR,BEAUTE FATALE DU ROYAUME DES REVES,LE BIGOT,2009
35780,Litter_Detail?LitterID=35780,"Dec 24, 2009",,USA,BLINK MY MANN,RUBY TUESDAY DELIGHT,DORINA (),2009
36194,Litter_Detail?LitterID=36194,"Dec 23, 2009",,USA,BERNARD ALEXANDER GUSTAVUS,GRETA GRACY GUSTAFFSON,JOHNSON,2009
30588,Litter_Detail?LitterID=30588,"Dec 23, 2009",,Sweden,MÖLLELYCKANS PRINCE IKAROS,THIDAS FENJA ONLY ONE,HÄMÄLÄINEN,2009
30722,Litter_Detail?LitterID=30722,"Dec 23, 2009",,France,B'TOBY DIT BLUFF,EUREKA VON ALPENTRAUM,MEUNIER-SCHMIT (),2009
50316,Litter_Detail?LitterID=50316,"Dec 23, 2009",,Netherlands,QUITO-BÄR VON DER BIRKENWIESE,KYLIE,UNKNOWN (),2009
20311,Litter_Detail?LitterID=20311,"Dec 23, 2009",,United Kingdom,JAYBIEM UTWO,CLASHAIDY DESIGNER GENES,STENNER,2009
19536,Litter_Detail?LitterID=19536,"Dec 23, 2009",WS296750,USA,FANABERNER'NS ERYC ELIGIO,ZANZEBERN PANNAZ,DUGGER (AZ),2009
21906,Litter_Detail?LitterID=21906,"Dec 23, 2009",,Spain,SUPER FOOT ELYSIAN GARDEN SOTEL,QUICKSTEP DE DEVAEL,PUJOL VELA () & STRAHL (),2009
23125,Litter_Detail?LitterID=23125,"Dec 23, 2009",,Belgium,EDOUARD VAN'T PACHTHOF,GARBOH VAN 'T PACHTHOF,DE DECKER - VAN DE VELDE,2009
23717,Litter_Detail?LitterID=23717,"Dec 23, 2009",,Denmark,LADY XIERA'S BILLY BOB,KA LIMBO'S LADY MADONNA,PEDERSEN,2009
19964,Litter_Detail?LitterID=19964,"Dec 22, 2009",WS324067,USA,BEST BET'S ONE HOT LIL' RASCAL,BEST BET'S WHO'S YER DADDY,MORTON (CA),2009
27622,Litter_Detail?LitterID=27622,"Dec 22, 2009",,Switzerland,ROJAN VD HOLDERSTOCKHÖHE,VANESSA VOM LETZACHER,RINDLISBACHER-FREI (),2009
27855,Litter_Detail?LitterID=27855,"Dec 21, 2009",,Switzerland,UNFORGETABLE CEE JEE V.'T RIJKENSPARK,WALESKA V RUEDERTHAL,WENGER (),2009
30521,Litter_Detail?LitterID=30521,"Dec 21, 2009",WS32969,USA,MKP MIGHTY JOSHUA,ORCHARD KATRINA,BEILER,2009
34471,Litter_Detail?LitterID=34471,"Dec 21, 2009",,Czech Republic,SUPER FOOT ELYSIAN GARDEN SOTEL,BRENDA BERMONDO BOHEMIA,VALVODOVA,2009
42484,Litter_Detail?LitterID=42484,"Dec 21, 2009",,USA,NOT IN BERNER-GARDE DATABASE,NOT IN BERNER-GARDE DATABASE,FEIGNER,2009
20443,Litter_Detail?LitterID=20443,"Dec 21, 2009",WS329220,USA,MOUNTAINAIR'S GENUINE DRAUGHT,PRAIRIEFIRE'S TURKISH DELIGHT,JOHNSON (CO),2009
18828,Litter_Detail?LitterID=18828,"Dec 21, 2009",,Canada,SENDACHE'S KEY TO SUCCESS,GODIVA VOM GIPFELFEUER,JOANISSE (YT),2009
23619,Litter_Detail?LitterID=23619,"Dec 21, 2009",,Norway,YO-YO BENTLEY AV HISELFOSS,APOLETANO'S CINDY,VALE (),2009
27520,Litter_Detail?LitterID=27520,"Dec 21, 2009",,Denmark,SENNETTA'S JACK-A-DANDY,KA LIMBO'S  KASSIOPEIA AV CHIANTI,MENDYS,2009
25842,Litter_Detail?LitterID=25842,"Dec 21, 2009",,France,BOSKY DE LA CHALERIE,VEBJORG DES HAUTES VERNADES,PERIER,2009
24566,Litter_Detail?LitterID=24566,"Dec 21, 2009",WS327918,USA,NORTHSTAR'S LEINENKUGEL,NORTHSTAR'S ROYAL MAJESTY PIPER,BOSAK (WI),2009
19228,Litter_Detail?LitterID=19228,"Dec 20, 2009",,Argentina,BLACKCOMB'S OAKLEY,MAYA VON WUNDERWALD,VILLAMIL,2009
19551,Litter_Detail?LitterID=19551,"Dec 20, 2009",,Austria,BAUERNHOFS VOLMAR,BAMBINA D'ANGELO V HAUS AGNELLI,AGNELLI,2009
31051,Litter_Detail?LitterID=31051,"Dec 20, 2009",WS327289,USA,TRAVERSE HILL ALEX OF BASSLAKE,TRAVERSE HILL CINNAMON GIRL,HANNA,2009
30762,Litter_Detail?LitterID=30762,"Dec 20, 2009",,United Kingdom,MONALOU BAXTER THE FUTURE,MONALOU GOLDEN GIRL,GURNEY,2009
30782,Litter_Detail?LitterID=30782,"Dec 20, 2009",,United Kingdom,BERNEMCOURT CHINOOK OF DAVLIX,NORALU DANCING SHADOW,MCCALLUM,2009
35116,Litter_Detail?LitterID=35116,"Dec 19, 2009",,Netherlands,PEGASSUS V H. OPPERSTOK,CONDOLISA V.H. OPPERSTOK,KORTLEVE,2009
41072,Litter_Detail?LitterID=41072,"Dec 19, 2009",,Italy,HARGOS DEL SACRO FIUME,DHARMA DEL SACRO FIUME,FILIPPIN,2009
50417,Litter_Detail?LitterID=50417,"Dec 19, 2009",WS326013,USA,TEDDYBEAR LOVE WINSTON,SIERRA MOUNTAIN MIST,CLARK (IN),2009
62275,Litter_Detail?LitterID=62275,"Dec 19, 2009",,Slovenia,XSANDER'S HILL HAPPY,JUTTA VOM LENZGRABEN,KAISER (),2009
19233,Litter_Detail?LitterID=19233,"Dec 19, 2009",,Hungary,TIVINIRO'S MARCO MC MAGIC,ZEND-ME-A-BRANDY AV MILKCREEK,ROMÁN (),2009
23126,Litter_Detail?LitterID=23126,"Dec 19, 2009",,Belgium,FERRE VAN DE SAMAIKA,CHINOUK VON CAMBROELAU,VINCENT,2009
